(1061, 1059),
(986, 1005, 80, 80),
(1057, 993, 80, 80),
(1070, 1059, 80, 80),
(999, 1069, 80, 80),
(1126, 982, 80, 80),
(1139, 1047, 80, 80),
(1012, 1134, 80, 80),
(1080, 1119, 80, 80),
(1154, 1106, 80, 80),
(1092, 1183, 80, 80),
(1134, 1241, 80, 80),
(1181, 1311, 80, 80),
(1210, 1377, 80, 80),
(1236, 1439, 80, 80),
(1267, 1503, 80, 80),
(1299, 1566, 80, 80),
(1333, 1630, 80, 80),
(1366, 1696, 80, 80),
(1406, 1766, 80, 80),
(1438, 1837, 80, 80),
(1465, 1902, 80, 80),
(1490, 1971, 80, 80),
(1524, 2032, 80, 80),
(1562, 2099, 80, 80),
(1103, 1260, 40, 40),
(1141, 1318, 40, 40),
(1169, 1383, 40, 40),
(1207, 1449, 40, 40),
(1225, 1513, 40, 40),
(1259, 1574, 40, 40),
(1290, 1639, 40, 40),
(1321, 1705, 40, 40),
(1366, 1776, 40, 40),
(1397, 1851, 40, 40),
(1427, 1928, 40, 40),
(1453, 1994, 40, 40),
(1490, 2054, 40, 40),
(1521, 2122, 40, 40),
(1059, 1197, 40, 40),
(1165, 1187, 40, 40),
(1207, 1228, 40, 40),
(1582, 2171, 80, 80),
(1555, 2237, 160, 160),
(1547, 2213, 40, 40),
(1537, 2172, 40, 40),
(1518, 2227, 80, 80),
(1529, 2328, 80, 80),
(1478, 2280, 80, 80),
(1577, 2382, 80, 80),
(1653, 2329, 80, 80),
(1668, 2232, 80, 80),
(1714, 2296, 80, 80),
(1660, 2192, 40, 40),
(1731, 2213, 80, 80),
(1800, 2207, 80, 80),
(1875, 2197, 80, 80),
(1842, 2257, 80, 80),
(1771, 2257, 80, 80),
(1917, 2239, 80, 80),
(1950, 2184, 80, 80),
(2022, 2170, 80, 80),
(2109, 2160, 80, 80),
(2184, 2155, 80, 80),
(2263, 2152, 80, 80),
(2341, 2147, 80, 80),
(2415, 2135, 80, 80),
(2485, 2126, 80, 80),
(2562, 2114, 80, 80),
(2636, 2102, 80, 80),
(2713, 2089, 80, 80),
(2779, 2079, 80, 80),
(2855, 2063, 80, 80),
(2924, 2049, 80, 80),
(2996, 2036, 80, 80),
(3066, 2026, 80, 80),
(3135, 2015, 80, 80),
(3208, 2006, 80, 80),
(1997, 2254, 40, 40),
(2050, 2243, 40, 40),
(2105, 2236, 40, 40),
(2159, 2232, 40, 40),
(2210, 2226, 40, 40),
(2268, 2227, 40, 40),
(2318, 2224, 40, 40),
(2377, 2222, 40, 40),
(2426, 2211, 40, 40),
(2484, 2206, 40, 40),
(2531, 2192, 40, 40),
(2582, 2196, 40, 40),
(2640, 2179, 40, 40),
(2697, 2168, 40, 40),
(2756, 2157, 40, 40),
(2818, 2144, 40, 40),
(2877, 2135, 40, 40),
(2951, 2121, 40, 40),
(3030, 2111, 40, 40),
(3092, 2093, 40, 40),
(3169, 2082, 40, 40),
(3246, 2076, 40, 40),
(3209, 2081, 40, 40),
(3128, 2089, 40, 40),
(3066, 2105, 40, 40),
(2995, 2117, 40, 40),
(2915, 2129, 40, 40),
(2846, 2144, 40, 40),
(2294, 2226, 40, 40),
(2238, 2226, 40, 40),
(2189, 2233, 40, 40),
(2143, 2242, 40, 40),
(2089, 2242, 40, 40),
(2021, 2247, 40, 40),
(2351, 2223, 40, 40),
(2398, 2213, 40, 40),
(2458, 2215, 40, 40),
(2497, 2192, 40, 40),
(2548, 2188, 40, 40),
(2606, 2186, 40, 40),
(2676, 2167, 40, 40),
(2725, 2162, 40, 40),
(2792, 2149, 40, 40),
(1823, 2142, 40, 40),
(1925, 1994, 40, 40),
(2055, 2101, 40, 40),
(2207, 2002, 40, 40),
(2058, 1969, 40, 40),
(2224, 2135, 40, 40),
(2338, 2084, 40, 40),
(2362, 1927, 40, 40),
(2469, 2073, 40, 40),
