(707, 3225),
(701, 3199, 80, 80),
(961, 3500, 40, 40),
(1099, 3298, 40, 40),
(3300, 3600, 40, 40),
(968, 3461, 40, 40),
(996, 3484, 40, 40),
(1012, 3455, 40, 40),
(989, 3433, 40, 40),
(1033, 3429, 40, 40),
(1010, 3408, 40, 40),
(1051, 3401, 40, 40),
(1026, 3380, 40, 40),
(1069, 3372, 40, 40),
(1046, 3356, 40, 40),
(1089, 3345, 40, 40),
(1059, 3330, 40, 40),
(1115, 3325, 40, 40),
(1075, 3310, 40, 40),
(1132, 3293, 40, 40),
(1105, 3267, 40, 40),
(709, 3273, 40, 40),
(745, 3258, 40, 40),
(731, 3296, 40, 40),
(762, 3287, 40, 40),
(774, 3245, 40, 40),
(789, 3275, 40, 40),
(792, 3307, 40, 40),
(763, 3315, 40, 40),
(745, 3325, 40, 40),
(789, 3337, 40, 40),
(768, 3339, 40, 40),
(813, 3353, 40, 40),
(777, 3364, 40, 40),
(814, 3374, 40, 40),
(794, 3387, 40, 40),
(840, 3380, 40, 40),
(816, 3406, 40, 40),
(812, 3326, 40, 40),
(855, 3402, 40, 40),
(843, 3427, 40, 40),
(880, 3419, 40, 40),
(867, 3448, 40, 40),
(891, 3435, 40, 40),
(881, 3463, 40, 40),
(910, 3452, 40, 40),
(900, 3480, 40, 40),
(927, 3461, 40, 40),
(917, 3496, 40, 40),
(945, 3465, 40, 40),
(918, 3496, 80, 80),
(1104, 3216, 80, 80),
(780, 3128, 40, 40),
(626, 3146, 40, 40),
(627, 3318, 40, 40),
(806, 3540, 40, 40),
(928, 3621, 40, 40),
(1062, 3557, 40, 40),
(1014, 3247, 40, 40),
(1037, 3132, 40, 40),
(1173, 3124, 40, 40),
(1171, 3255, 40, 40),
(1207, 3257, 40, 40),
(1243, 3264, 40, 40),
(1280, 3269, 40, 40),
(1315, 3275, 40, 40),
(1353, 3279, 40, 40),
(1391, 3283, 40, 40),
(1430, 3289, 40, 40),
(1465, 3294, 40, 40),
(1501, 3299, 40, 40),
(1150, 3277, 40, 40),
(1159, 3227, 40, 40),
(1537, 3300, 40, 40),
(1574, 3305, 40, 40),
(1606, 3314, 40, 40),
(1641, 3318, 40, 40),
(1677, 3323, 40, 40),
(1715, 3328, 40, 40),
(1747, 3336, 40, 40),
(1779, 3344, 40, 40),
(1812, 3350, 40, 40),
(1846, 3356, 40, 40),
(1879, 3362, 40, 40),
(1912, 3367, 40, 40),
(1948, 3373, 40, 40),
(1987, 3378, 40, 40),
(2022, 3388, 40, 40),
(2052, 3401, 40, 40),
(2077, 3428, 40, 40),
(2102, 3450, 40, 40),
(2124, 3476, 40, 40),
(2143, 3505, 40, 40),
(2164, 3539, 40, 40),
(2183, 3569, 40, 40),
(2211, 3601, 40, 40),
(2262, 3601, 40, 40),
(2241, 3603, 40, 40),
(2298, 3591, 40, 40),
(2334, 3566, 40, 40),
(2362, 3540, 40, 40),
(2390, 3515, 40, 40),
(2427, 3494, 40, 40),
(2451, 3466, 40, 40),
(2482, 3443, 40, 40),
(2513, 3421, 40, 40),
(2549, 3412, 40, 40),
(2588, 3410, 40, 40),
(2626, 3406, 40, 40),
(2663, 3409, 40, 40),
(2686, 3428, 40, 40),
(2713, 3450, 40, 40),
(2741, 3473, 40, 40),
(2763, 3496, 40, 40),
(2785, 3527, 40, 40),
(2802, 3559, 40, 40),
(2824, 3592, 40, 40),
(2849, 3611, 40, 40),
(2882, 3626, 40, 40),
(2916, 3638, 40, 40),
(2945, 3655, 40, 40),
(2983, 3671, 40, 40),
(3018, 3689, 40, 40),
(3046, 3706, 40, 40),
(3081, 3712, 40, 40),
(3120, 3715, 40, 40),
(3159, 3706, 40, 40),
(3201, 3698, 40, 40),
(3239, 3686, 40, 40),
(3271, 3671, 40, 40),
(3297, 3651, 40, 40),
(3325, 3626, 40, 40),
(3342, 3598, 40, 40),
(3351, 3656, 40, 40),
(1186, 3280, 40, 40),
(1221, 3282, 40, 40),
(1258, 3289, 40, 40),
(1292, 3292, 40, 40),
(1328, 3296, 40, 40),
(1367, 3300, 40, 40),
(1406, 3308, 40, 40),
(1446, 3315, 40, 40),
(1479, 3317, 40, 40),
(1514, 3326, 40, 40),
